Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,div,Log_VolumeGain,pricegain
2020-04-22 06:38:00,6899.63,6899.63,6896.49,6897.8,20.0,140299.0,230,1.0002653019803416,25.83629858349708,-0.03187560400647049
2020-04-22 06:39:00,6897.92,6901.79,6897.24,6898.45,45.0,307323.0,275,0.9999231711471418,78.41234522643154,-0.024783937689409896
2020-04-22 06:40:00,6899.03,6900.45,6894.39,6896.94,27.0,189605.0,263,1.0003030329392455,-48.29563509823587,0.016091807385421042
2020-04-22 06:41:00,6896.93,6898.86,6893.09,6894.75,20.0,138018.0,231,1.000316182602705,-31.755884934728474,-0.03043906172316424
2020-04-22 06:42:00,6894.74,6897.41,6894.34,6894.68,7.0,49926.0,202,1.000008702361821,-101.68422022875889,-0.031753258333788725
2020-04-22 06:43:00,6894.92,6897.98,6892.99,6896.61,15.0,106689.0,162,0.999754952070655,75.93761510634283,0.002610685827164616
2020-04-22 06:44:00,6896.61,6899.34,6896.61,6897.8,22.0,150611.0,178,0.999827481225898,34.47822936572994,0.02451079925509525
2020-04-22 06:45:00,6897.8,6897.83,6897.8,6897.81,6.0,39953.0,66,0.9999985502645042,-132.69965906068612,0.017254854196480096
2020-04-22 06:46:00,6897.8,6901.76,6895.74,6900.92,41.0,285078.0,288,0.999547886368774,196.50590637742707,0.0
2020-04-22 06:47:00,6900.92,6908.58,6900.72,6906.28,47.0,326973.0,413,0.9992238947740318,13.711477164643727,0.04523181304183499
2020-04-22 06:48:00,6906.86,6911.22,6906.05,6906.06,30.0,206150.0,421,1.0001158402909907,-46.12735395280133,0.08607547979109231
2020-04-22 06:49:00,6906.05,6909.0,6904.95,6904.96,51.0,352283.0,477,1.0001578575400871,53.58307707013081,-0.011727470949163266
2020-04-22 06:50:00,6905.18,6908.77,6905.18,6907.99,15.0,101330.0,251,0.9995932246572448,-124.6052312393991,-0.012597649886691986
2020-04-22 06:51:00,6907.99,6909.38,6907.93,6909.3,10.0,72401.0,171,0.9998104004747225,-33.616240600924634,0.04069408762696902
2020-04-22 06:52:00,6909.31,6915.0,6909.3,6911.38,35.0,242873.0,466,0.9997004939679196,121.03185615240932,0.019108307915916
2020-04-22 06:53:00,6911.84,6913.56,6908.24,6912.62,46.0,317338.0,419,0.9998871628991612,26.742877892240507,0.03661725990005138
2020-04-22 06:54:00,6912.41,6919.54,6912.4,6917.45,78.0,542312.0,617,0.9992714078164642,53.587402967816324,0.008246718674032039
2020-04-22 06:55:00,6917.45,6918.97,6915.07,6916.88,59.0,410972.0,517,1.0000824070968413,-27.73163959208048,0.07291234171584726
2020-04-22 06:56:00,6916.88,6927.19,6915.6,6920.96,115.0,798770.0,823,0.9994104864065101,66.45479588470651,-0.008240030647121976
2020-04-22 06:57:00,6920.58,6923.98,6920.0,6921.88,40.0,277347.0,391,0.9998121897519171,-105.78036147168113,0.05349232601981058
2020-04-22 06:58:00,6921.88,6931.67,6921.47,6930.0,132.0,916847.0,996,0.9988282828282828,119.56711801318718,0.018784552739803395
2020-04-22 06:59:00,6930.0,6937.52,6929.3,6934.28,100.0,694396.0,1114,0.9993827765824282,-27.789820695607638,0.11730917034100674
2020-04-22 07:00:00,6934.28,6935.59,6920.81,6921.32,157.0,1091013.0,881,1.0018724751925934,45.181949847488774,0.06176046176045169
2020-04-22 07:01:00,6921.04,6925.16,6920.81,6921.91,61.0,420634.0,473,0.9998743121479476,-95.30988045346331,-0.19093546842642306
2020-04-22 07:02:00,6921.91,6924.3,6919.7,6923.92,50.0,345294.0,368,0.9997097020185097,-19.736686885077496,0.012570365147435147
2020-04-22 07:03:00,6923.91,6925.0,6917.53,6917.95,75.0,519818.0,579,1.000861526897419,40.90825222608122,0.028893759092496474
2020-04-22 07:04:00,6918.17,6922.46,6915.55,6920.51,82.0,566981.0,530,0.999661874630627,8.684704315493564,-0.08290113534115129
2020-04-22 07:05:00,6920.38,6931.14,6917.74,6929.07,45.0,313636.0,501,0.9987458634419916,-59.20927156600403,0.03194486403195196
2020-04-22 07:06:00,6929.06,6933.66,6925.73,6928.65,39.0,271824.0,395,1.00005917458668,-14.307827976651408,0.12542663842158852
2020-04-22 07:07:00,6928.0,6928.44,6922.68,6925.12,47.0,322997.0,388,1.0004158772699967,17.248823721426795,-0.015297890334331488
2020-04-22 07:08:00,6925.12,6926.83,6923.44,6926.31,29.0,200756.0,298,0.9998281913457526,-47.5552794953292,-0.04157043879907674
2020-04-22 07:09:00,6926.36,6927.59,6921.41,6925.34,63.0,436789.0,337,1.000147285187442,77.73600006628763,0.017905826902642197
2020-04-22 07:10:00,6925.34,6927.79,6925.34,6925.68,32.0,219118.0,233,0.9999509073477261,-68.98398434690097,-0.014726349771010394
2020-04-22 07:11:00,6925.64,6925.64,6917.84,6919.99,72.0,501116.0,406,1.0008164751683168,82.72272137160736,0.004331917277711206
2020-04-22 07:12:00,6920.0,6927.5,6919.99,6925.0,51.0,351505.0,337,0.9992779783393502,-35.461367530985946,-0.08143651705835309
2020-04-22 07:13:00,6925.0,6927.13,6924.37,6925.93,19.0,130138.0,263,0.9998657220041207,-99.36285100170281,0.07225433526012459
2020-04-22 07:14:00,6925.93,6925.99,6920.0,6921.86,46.0,320131.0,385,1.000587992244859,90.01348611391012,0.013429602888082037
2020-04-22 07:15:00,6922.63,6928.95,6922.19,6925.0,77.0,530637.0,542,0.999657761732852,50.53478846282009,-0.04764703079587207
2020-04-22 07:16:00,6925.0,6927.75,6924.47,6925.25,33.0,231399.0,394,0.9999639002202086,-82.99346784218265,0.034235543427851844
2020-04-22 07:17:00,6925.25,6928.53,6925.0,6927.61,37.0,252859.0,375,0.9996593341715253,8.868852788929534,0.0036101083032535897
2020-04-22 07:18:00,6927.55,6929.12,6925.75,6927.95,37.0,254634.0,346,0.9999422628627517,0.6995198901154841,0.033211797408028154
2020-04-22 07:19:00,6927.96,6929.31,6926.76,6926.76,41.0,286745.0,422,1.0001732411690314,11.87660990463141,0.0059183982793253875
2020-04-22 07:20:00,6926.76,6926.77,6916.17,6917.17,48.0,332051.0,351,1.0013864051338914,14.66952525110001,-0.017321116172719364
